121921_237|COMPLETED|1368|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T14:13:15|2026-09-11T14:36:03
121921_238|COMPLETED|1406|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T14:17:17|2026-09-11T14:40:43
121921_239|COMPLETED|1406|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T14:17:17|2026-09-11T14:40:43
121921_240|COMPLETED|1406|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T14:17:17|2026-09-11T14:40:43
121921_241|COMPLETED|1406|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T14:17:17|2026-09-11T14:40:43
121921_242|COMPLETED|1426|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-7|2026-09-11T14:18:47|2026-09-11T14:42:33
121921_243|COMPLETED|1426|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-7|2026-09-11T14:18:47|2026-09-11T14:42:33
121921_244|COMPLETED|1407|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-0|2026-09-11T14:20:17|2026-09-11T14:43:44
121921_245|COMPLETED|1407|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-0|2026-09-11T14:20:17|2026-09-11T14:43:44
121921_246|COMPLETED|1407|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-0|2026-09-11T14:20:17|2026-09-11T14:43:44
121921_247|COMPLETED|1407|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-0|2026-09-11T14:20:17|2026-09-11T14:43:44
121921_248|COMPLETED|1427|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-14|2026-09-11T14:20:17|2026-09-11T14:44:04
121921_249|COMPLETED|1427|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-14|2026-09-11T14:20:17|2026-09-11T14:44:04
121921_250|COMPLETED|1427|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-14|2026-09-11T14:20:17|2026-09-11T14:44:04
121921_251|COMPLETED|1427|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-14|2026-09-11T14:20:17|2026-09-11T14:44:04
121921_252|COMPLETED|1382|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T14:20:50|2026-09-11T14:43:52
121921_253|COMPLETED|1382|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T14:20:50|2026-09-11T14:43:52
121921_254|COMPLETED|1382|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T14:20:50|2026-09-11T14:43:52
121921_255|COMPLETED|1382|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T14:20:50|2026-09-11T14:43:52
121921_256|COMPLETED|1395|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-8|2026-09-11T14:20:50|2026-09-11T14:44:05
121921_257|COMPLETED|1395|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-8|2026-09-11T14:20:50|2026-09-11T14:44:05
121921_258|COMPLETED|1394|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-8|2026-09-11T14:20:50|2026-09-11T14:44:04
121921_259|COMPLETED|1395|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-8|2026-09-11T14:20:50|2026-09-11T14:44:05
121921_260|COMPLETED|1413|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T14:21:21|2026-09-11T14:44:54
121921_261|COMPLETED|1412|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T14:21:21|2026-09-11T14:44:53
121921_262|COMPLETED|1412|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T14:21:21|2026-09-11T14:44:53
121921_263|COMPLETED|1413|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T14:21:21|2026-09-11T14:44:54
121921_264|TIMEOUT|1822|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:43
121921_265|TIMEOUT|1822|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:43
121921_266|TIMEOUT|1822|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:43
121921_267|TIMEOUT|1823|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:44
121921_268|TIMEOUT|1826|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:47
121921_269|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_270|TIMEOUT|1823|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:44
121921_271|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_272|TIMEOUT|1824|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:45
121921_273|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_274|TIMEOUT|1824|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:45
121921_275|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_276|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_277|TIMEOUT|1828|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:49
121921_278|TIMEOUT|1826|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:47
121921_279|TIMEOUT|1828|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:49
121921_280|TIMEOUT|1827|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:48
121921_281|TIMEOUT|1825|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:46
121921_282|TIMEOUT|1825|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-6|2026-09-11T14:21:21|2026-09-11T14:51:46
